Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
323;1;Lato (DVD) + Książka;1009|1001|1000|1004|1005;16.25;1;11.89;0;;;;;demo_323;demo_323;;;;;;;;;;;;;1;;0;both;;;;Film;Lato 1981. Leningrad żyje rockiem ze szmuglowanych z Zachodu płyt Davida Bowiego, Blondie, Lou Reeda, T-Rex czy Sex Pistols. Majk jest gwiazdą undergroundowej sceny muzycznej i królem klubu rockowego, gdzie młodzież ma przykazane słuchać koncertów na siedząco i w ciszy. Poszaleć można jedynie za zamkniętymi drzwiami mieszkania, podczas prywatnych występów. Wiktor dopiero zaczyna, ma za to talent, przyciągającą wzrok urodę i pisze świetne teksty. Tych dwóch połączy nie tylko miłość do muzyki, ale i do Nataszy, mądrej i pięknej żony Majka. Losy tego trójkąta stanowią centrum „Lata”: czarno-białego (z nagłymi wybuchami kolorów) filmu o miłosnym i artystycznym rozkwicie. Film Kiryła Serebrennikowa zainspirowały autentyczne historie liderów leningradzkich grup: Majka Naumenko (Zoopark) i Wiktora Coja (Kino).;;;;;lato-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Leto:1|Gatunek:Biograficzny:2|Gatunek:Dramat:2|Gatunek:Muzyczny:2|Reżyseria:Kiriłł Sieriebriennikow:3|Obsada:Irina Starshenbaum:4|Obsada:Teo Yoo:4|Scenariusz:Lily Idov:5|Scenariusz:Mikhail Idov:5|Muzyka:Roman Bilyk:6|Czas trwania [min]:126:7|Kraj produkcji:Francja:8|Kraj produkcji:Rosja:8|Rok produkcji:2018:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Rosyjski 5.1 Dolby Digital:13|Format obrazu:169:14|;0;new;1;;;;;;;;;;;;;
256;1;Latynoski ogier (DVD) + Książka;1008|1001|1000|1003;4.06;1;2.97;0;;;;;demo_256;demo_256;;;;;;;;;;;;;1;;0;both;;;;Film;25 lat temu Maximo (Eugenio Derbez) był playboyem, któremu nie oparła się żadna. Z uwodzenia kobiet uczynił sposób na życie, by ostatecznie poślubić dużo starszą od siebie milionerkę. Żył przy niej jak król. Gdy jednak pewnego dnia odkrył, że ta nie była mu wierna, postanowił zacząć życie od nowa. Bez pieniędzy, pracy i dachu nad głową. Gdy udało mu się odnaleźć dawno niewidzianą siostrę (Salma Hayek), okazało się, że ta samotnie wychowuje syna. Maximo postanawia wprowadzić dorastającego chłopca w tajniki uwodzenia. Czy rola mentora pomoże mu ponownie uwierzyć w siebie i odzyskać dawny urok?;;;;;latynoski-ogier-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:How to Be a Latin Lover:1|Gatunek:Komedia:2|Reżyseria:Ken Marino:3|Obsada:Derbez Eugenio:4|Obsada:Hayek Salma:4|Czas trwania [min]:111:5|Kraj produkcji:USA:6|Rok produkcji:2017:7|Nośnik:DVD:8|Liczba nośników:1:9|Napisy:Polskie:10|Dźwięk:Angielski 5.1 Dolby Digital:11|Dźwięk:Polski 5.1 Dolby Digital (lektor):11|Format obrazu:2.401:12|Format obrazu:169:12|;0;new;1;;;;;;;;;;;;;
607;1;Legenda telewizji 2: Kontynuacja;1016|1002|1000|1011;12.19;1;8.92;0;;;;;demo_607;demo_607;;;;;;;;;;;;;1;;0;both;;;;Film;"„PRZEKOMICZNY\"" - A.O. Scott, The New York Times„KOMEDIOWA NAJWYŻSZEJ PRÓBY\"" - MSNOCZEKIWANIE ZAKOŃCZONE, AMERYKO - Ron Burgundy powrócił „jeszcze bardziej zabawny!\""* Po stracie żony i współgospodarza programu, Ron zbiera zespół i wraz z kolegami tworzy całodobowy kanał informacyjny, nieustraszenie stając do walki z nowym rywalem. Czy najwspanialszy gospodarz programu nie zostanie aby przygnieciony ciężarem własnego ego (i swojej misternej fryzury)? Wszystko może się zdarzyć w tej przekomicznej komedii, którą krytycy zgodnie okrzyknęli \""jednym z najśmieszniejszych filmów roku!\""***Liam Mayclem, CBS-TV **Richard Roeper, CHICAGO SUN-TIMES";;;;;legenda-telewizji-2-kontynuacja-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Anchorman 2 The Legend Continues:1|Gatunek:Komedia:2|Reżyseria:McKay Adam:3|Obsada:Applegate Christina:4|Obsada:Carell Steve:4|Obsada:Ferrell Will:4|Obsada:Rudd Paul:4|Scenariusz:Adam McKay:5|Scenariusz:Will Ferrell:5|Muzyka:Oliver Wood:6|Czas trwania [min]:113:7|Kraj produkcji:USA:8|Rok produkcji:2013:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Arabskie:12|Napisy:Bułgarskie:12|Napisy:Chorwackie:12|Napisy:Czeskie:12|Napisy:Estońskie:12|Napisy:Greckie:12|Napisy:Hebrajskie:12|Napisy:Hindi:12|Napisy:Indonezyjskie:12|Napisy:Islandzkie:12|Napisy:Kantońskie:12|Napisy:Koreańskie:12|Napisy:Litewskie:12|Napisy:Łotewskie:12|Napisy:Malezyjskie:12|Napisy:Mandaryńskie:12|Napisy:Polskie:12|Napisy:Portugalskie:12|Napisy:Rosyjskie:12|Napisy:Rumuńskie:12|Napisy:Serbskie:12|Napisy:Słowackie:12|Napisy:Słoweńskie:12|Napisy:Tajskie:12|Napisy:Tureckie:12|Napisy:Ukraińskie:12|Napisy:Węgierskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Czeski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|Dźwięk:Rosyjski 5.1 Dolby Digital:13|Dźwięk:Tajski 5.1 Dolby Digital:13|Dźwięk:Węgierski 5.1 Dolby Digital:13|Format obrazu:Letterbox:14|Format obrazu:2.401:14|Format obrazu:169:14|;0;new;1;;;;;;;;;;;;;
433;1;Lego Przygoda;1011|1002|1000|1011|1012;24.38;1;17.84;0;;;;;demo_433;demo_433;;;;;;;;;;;;;1;;0;both;;;;Film;Pierwszy pełnometrażowy film kinowy LEGO w wydaniu specjalnym z albumem. Poznaj historię Emmeta (Chris Pratt) - całkiem zwyczajnej, zgodnej z instrukcją i nie wyróżniającej się minifigurki LEGO, która przez przypadek zostaje postacią wyjątkową i kluczową w planie ocalenia świata. W wyniku tej pomyłki Emmet otrzymuje powołanie do niezwykłej drużyny, której misją jest powstrzymanie okrutnego tyrana. To przygoda, do której przypadkowy bohater jest beznadziejnie i komicznie nieprzygotowany!;;;;;lego-przygoda;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Lego The Movie:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Lord Phil:3|Reżyseria:Miller Christopher:3|Scenariusz:Christopher Miller:4|Scenariusz:Phil Lord:4|Muzyka:Mark Mothersbaugh:5|Czas trwania [min]:100:6|Studio filmowe:Warner Bros.:7|Kraj produkcji:USA:8|Rok produkcji:2014:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Bułgarskie:12|Napisy:Czeskie:12|Napisy:Estońskie:12|Napisy:Litewskie:12|Napisy:Łotewskie:12|Napisy:Polskie:12|Napisy:Portugalskie:12|Napisy:Serbskie:12|Napisy:Słowackie:12|Napisy:Ukraińskie:12|Napisy:Węgierskie:12|Dźwięk:Angielski 5.1 DTS:13|Dźwięk:Polski (dubbing):13|Dźwięk:Portugalski:13|Dźwięk:Rosyjski:13|Dźwięk:Słowacki:13|Dźwięk:Ukraiński:13|Dźwięk:Węgierski:13|;0;new;1;;;;;;;;;;;;;
283;1;Lew (DVD);1008|1001|1000|1003;21.94;1;16.05;0;;;;;demo_283;demo_283;;;;;;;;;;;;;1;;0;both;;;;Film;Największa gwiazda francuskiej komedii Dany Boon („Jeszcze dalej niż północ”, „Dusigrosz”) oraz laureat Cezara, aktor i piosenkarz Philippe Katerine („Niezatapialni”) w sensacyjnej komedii szpiegowskiej twórców „Wybuchowego duetu” i „Żony do podziału”.Zamknięty w szpitalu psychiatrycznym Léo Milan (Dany Boon) bezskutecznie próbuje przekonać lekarzy, że jest tajnym agentem o pseudonimie Lew. Zajmujący się jego terapią doktor Romain (Philippe Katerine) podchodzi do tych rewelacji z dystansem. Cierpiący na mitomanię pacjenci, którym wydaje się, że są kimś innym, to w końcu jego codzienność... Kiedy jednak narzeczona psychiatry zostaje w dramatycznych okolicznościach uprowadzona, nie ma wyjścia. Musi zaufać swemu podopiecznemu i wraz z nim rusza tropem tajemniczych porywaczy.;;;;;lew-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Le lion:1|Gatunek:Komedia:2|Reżyseria:Ludovic Colbeau-Justin:3|Obsada:Boon Dany:4|Obsada:Philippe Katerine:4|Scenariusz:Alexandre Coquelle:5|Scenariusz:Matthieu Le Naour:5|Czas trwania [min]:92:6|Kraj produkcji:Belgia:7|Kraj produkcji:Francja:7|Rok produkcji:2020:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Francuski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Format obrazu:2.391:13|Format obrazu:169:13|Dodatkowo na płycie:Zwiastun Zapowiedzi:14|;0;new;1;;;;;;;;;;;;;
561;1;Liga Sprawiedliwości 3D (2BD);1014|1002|1000|1012;40.64;1;29.74;0;;;;;demo_561;demo_561;;;;;;;;;;;;;1;;0;both;;;;Film;Zainspirowany ofiarnym czynem Supermana, Bruce Wayne prosi swojego nowego sprzymierzeńca, Dianę Prince, o pomoc w pokonaniu jeszcze potężniejszego wroga. Mimo utworzenia jedynej w swoim rodzaju ligi superbohaterów, złożonej z Batmana, Wonder Woman, Aquamana, Cyborga i Flasha, może być już za późno na uratowanie planety.;;;;;liga-sprawiedliwosci-3d-2bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Justice League:1|Gatunek:Akcja:2|Gatunek:Science fiction:2|Reżyseria:Snyder Zack:3|Obsada:Affleck Ben:4|Obsada:Cavill Henry:4|Scenariusz:Chris Terrio:5|Scenariusz:Joss Whedon:5|Muzyka:Danny Elfman:6|Czas trwania [min]:120:7|Kraj produkcji:Kanada:8|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2017:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:2:12|Napisy:Angielskie:13|Napisy:Polskie:13|Napisy:Rosyjskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 DTS-HD-MA:14|Dźwięk:Rosyjski 5.1 DTS-HD-MA:14|Format obrazu:169:15|;0;new;1;;;;;;;;;;;;;
252;1;Lighthouse (DVD);1007|1001|1000|1003|1004;32.51;1;23.79;0;;;;;demo_252;demo_252;;;;;;;;;;;;;1;;0;both;;;;Film;Robert Eggers – wizjoner, który nakręcił nowoczesne arcydzieło kina grozy „Czarownica: bajka ludowa z Nowej Anglii” – proponuje hipnotyczną i uwodzicielską opowieść o dwóch latarnikach (Willem Dafoe i Robert Pattison) z odległej i tajemniczej wysepki u wybrzeży Nowej Anglii w ostatniej dekadzie XIX wieku. Kiedy nadchodzi sztorm, mogący zmyć ich ze skały, a z mgły wyłaniają się dziwne postacie, w każdym z nich rodzi się przypuszczenie, że także jego partner jest niekoniecznie żywy.;;;;;lighthouse-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Lighthouse:1|Gatunek:Dramat:2|Gatunek:Horror:2|Reżyseria:Robert Eggers:3|Obsada:Dafoe Willem:4|Obsada:Pattinson Robert:4|Scenariusz:Max Eggers:5|Scenariusz:Robert Eggers:5|Muzyka:Mark Korven:6|Czas trwania [min]:105:7|Kraj produkcji:Kanada:8|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|Dźwięk:Rosyjski 5.1 Dolby Digital:13|Format obrazu:169:14|Dodatkowo na płycie:sceny usunięte w montażu „Lighthouse” opowieść mroczna i burzliwa komentarz reżysera i współscenarzysty Roberta Eggersa:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
304;1;Listy Do M. 2;1008|1001|1000;4.06;1;2.97;0;;;;;demo_304;demo_304;;;;;;;;;;;;;1;;0;both;;;;Film;"Cztery lata po spektakularnym sukcesie ""Listów do M."" bohaterowie najpopularniejszej komedii wyświetlanej w polskich kinach w ciągu ostatnich 25 lat powracają. Listy do M. 2 mają w sobie wszystko to, za co pierwszy film pokochały miliony Polaków - światowy poziom realizacyjny, przebojową ścieżkę dźwiękową, wciągającą historię, błyskotliwy humor, prawdziwe wzruszenia i jeszcze więcej gwiazd w obsadzie. Tę najbardziej romantyczną komedię 2015 roku zobaczyło w kinach blisko 3 miliony widzów. Bohaterowie komedii świątecznej produkcji TVN rozśmieszają, wzruszają i inspirują do tego by uwierzyć, że w święta wszystko jest możliwe i że to właśnie miłość jest najlepszym prezentem pod choinkę. Tomasz Karolak, Maciej Zakościelny, Roma Gąsiorowska, Maciej Stuhr, Agnieszka Dygant, Piotr Adamczyk, Magdalena Lamparska, Małgorzata Kożuchowska, Marta Żmuda Trzebiatowska, Agnieszka Wagner, Wojciech Malajkat, Katarzyna Zielińska, Marcin Perchuć, Paweł Małaszyński, Katarzyna Bujakiewicz, Nikodem Rozbicki, Ania Matysiak i Julia Wróblewska odkrywają siłę miłości, nadziei i przebaczania w najbardziej wzruszającej komedii ostatnich lat.";;;;;listy-do-m-2-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Listy do M. 2:1|Gatunek:Komedia romantyczna:2|Reżyseria:Dejczer Maciej:3|Obsada:Karolak Tomasz:4|Obsada:Stuhr Maciej:4|Scenariusz:Marcin Baczyński:5|Scenariusz:Mariusz Kuczewski:5|Czas trwania [min]:99:6|Kraj produkcji:Polska:7|Rok produkcji:2015:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Angielskie:11|Dźwięk:Polski 5.1 Dolby Digital:12|Format obrazu:2.401:13|Format obrazu:169:13|Dodatkowo na płycie:Kulisy powstawania filmu Sceny usunięte Galeria zdjęć:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
636;1;Listy do M.;1016|1002|1000|1011;16.25;1;11.89;0;;;;;demo_636;demo_636;;;;;;;;;;;;;1;;0;both;;;;Film;Listy do M. to polska komedia romantyczna w reżyserii Mitji Okorna. W filmie wystąpili: Agnieszka Dygant, Agnieszka Wagner, Katarzyna Zielińska, Maciej Stuhr, Paweł Małaszyński, Piotr Adamczyk, Roma Gąsiorowska, Tomasz Karolak i Wojciech Malajkat.;;;;;listy-do-m-3;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Listy do M.:1|Gatunek:Komedia:2|Reżyseria:Okorn Mitja:3|Obsada:Adamczyk Piotr Aleksander:4|Obsada:Dygant Agnieszka:4|Obsada:Gąsiorowska Roma:4|Obsada:Karolak Tomasz:4|Obsada:Malajkat Wojciech:4|Obsada:Stuhr Maciej:4|Obsada:Wagner Agnieszka:4|Obsada:Zielińska Katarzyna:4|Scenariusz:Karolina Szablewska:5|Scenariusz:Marcin Baczyński:5|Muzyka:Łukasz Targosz:6|Czas trwania [min]:70:7|Kraj produkcji:Polska:8|Rok produkcji:2011:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie (dla niedosłyszących):12|Napisy:Słoweńskie:12|Dźwięk:Polski 2.0 Dolby Digital (audio deskrypcja):13|Dźwięk:Polski 5.1 DTS-HD:13|Format obrazu:Full HD:14|Format obrazu:1.781:14|Format obrazu:169:14|Dodatkowo na płycie:Galeria zdjęć:15|Dodatkowo na płycie:Kulisy filmu:15|Dodatkowo na płycie:Teledysk:15|Dodatkowo na płycie:Zwiastun 1:15|Dodatkowo na płycie:Zwiastun 2:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
381;1;Londyn w ogniu (DVD) + Książka;1010|1001|1000|1004;8.12;1;5.94;0;;;;;demo_381;demo_381;;;;;;;;;;;;;1;;0;both;;;;Film;Premier Wielkiej Brytanii umiera w niewyjaśnionych okolicznościach. Jego pogrzeb to największe zgromadzenie przywódców wolnego świata od dziesiątków lat. Wszystko wskazuje na to, że jest to najlepiej strzeżona uroczystość w dziejach, dopóki nie okaże się, że terrorystyczny spisek sięga samych szczytów zachodnich służb specjalnych, a spotkanie w Londynie od początku planowane było jako okazja do zamachu. Jedynym człowiekiem, który może jeszcze odwrócić bieg dramatycznych zdarzeń jest szef ochrony prezydenta USA, czyli agent Mike Banning (Gerard Butler).;;;;;londyn-w-ogniu-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:London Has Fallen:1|Gatunek:Akcja:2|Gatunek:Thriller:2|Reżyseria:Babak Najafi:3|Obsada:Butler Gerard:4|Obsada:Eckhart Aaron E.:4|Czas trwania [min]:95:5|Kraj produkcji:Bułgaria:6|Kraj produkcji:USA:6|Kraj produkcji:Wielka Brytania:6|Rok produkcji:2016:7|Nośnik:DVD:8|Liczba nośników:1:9|Napisy:Polskie:10|Dźwięk:Angielski 5.1 Dolby Digital:11|Dźwięk:Polski 5.1 Dolby Digital (lektor):11|Format obrazu:2.401:12|Format obrazu:169:12|Dodatkowo na płycie:Zwiastun Zapowiedzi:13|;0;new;1;;;;;;;;;;;;;
70;1;Lądowanie na księżycu (DVD);1004|1001|1000|1003;16.25;1;11.89;0;;;;;demo_70;demo_70;;;;;;;;;;;;;1;;0;both;;;;Film;Lipiec 1969. Ameryka tworzy historię i wysyła pierwszych ludzi na Księżyc.Ten wciągający film dokumentalny opowiada o tym niezwykłym momencie w dziejach ludzkości i pozwala widzom na żywo doświadczyć lądowania na Księżycu.Pierwsza część koncentruje się na emocjach związanych ze startem w kosmos, podczas gdy w drugiej skupiamy się na niezwykle trudnym manewrze lądowania. „Lądowanie na Księżycu” pokazuje także, jak blisko było, żeby misja się nie powiodła: Neil Armstrong został zmuszony do przejęcia ręcznej kontroli nad rakietą i lądowania z ilością paliwa wystarczającą jedynie na 30 sekund lotu.Dzięki materiałom NASA i archiwalnym transmisjom z tamtych czasów ta wspaniała historia znów powraca do życia. Cofnijmy się w czasie i bądźmy ponownie świadkami najsłynniejszego kroku w dziejach ludzkości.;;;;;ladowanie-na-ksiezycu-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Moon Landing Live:1|Gatunek:Dokumentalny:2|Reżyseria:Tamsin Curry:3|Czas trwania [min]:90:4|Kraj produkcji:Wielka Brytania:5|Rok produkcji:2019:6|Nośnik:DVD:7|Liczba nośników:1:8|Napisy:Polskie:9|Dźwięk:Angielski 2.0 Dolby Digital:10|Dźwięk:Polski 2.0 Dolby Digital (lektor):10|Format obrazu:169:11|;0;new;1;;;;;;;;;;;;;
594;1;Ma (BD);1015|1002|1000|1011;64.96;1;47.53;0;;;;;demo_594;demo_594;;;;;;;;;;;;;1;;0;both;;;;Film;Sue Ann (laureatka Oscara ® Octavia Spencer) jest stroniącą od ludzi samotniczką, żyjącą w jednym z miast Ohio. Kiedy pewna nastolatka prosi ją o zakup alkoholu dla niej i jej przyjaciół, Sue Ann proponuje dzieciakom swoją piwnicę na miejsce imprezy. Pod kilkoma wszak warunkami: ktoś musi pozostać trzeźwy do końca, nie wolno przeklinać, nie wolno wchodzić na górę i należy do niej zwracać się per „Ma”. Ale kiedy jej gościnność staje się rodzajem obsesji, to, co wyglądało jak piękny sen młodzieży, zmienia się w dręczący koszmar, a dom Ma zamiast najlepszą miejscówką w mieście okazuje się najgorszym miejscem na Ziemi.;;;;;ma-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Ma:1|Gatunek:Horror:2|Reżyseria:Taylor Tate:3|Obsada:Diana Silvers:4|Obsada:Spencer Octavia:4|Scenariusz:Scotty Landes:5|Muzyka:Gregory Tripi:6|Czas trwania [min]:99:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS (lektor):13|Dźwięk:Rosyjski 5.1 DTS:13|Format obrazu:Widescreen:14|Format obrazu:2.391:14|Format obrazu:169:14|Dodatkowo na płycie:Alternatywne zakończenie Sceny usunięte Tworzenie Sue Ann Impreza u Ma Zwiastun kinowy:15|Region:A:16|Region:B:16|Region:C:16|;0;new;1;;;;;;;;;;;;;
244;1;Mama i tata (DVD);1007|1001|1000|1003;6.5;1;4.76;0;;;;;demo_244;demo_244;;;;;;;;;;;;;1;;0;both;;;;Film;Nicholas Cage gra w jednym z najbardziej kontrowersyjnych filmów roku, „Mama i Tata”, o którym krytycy piszą, że jest „dowcipny, stylowy i fantastycznie niepokojący” (The Times).Na zacisznym przedmieściu, bez widocznej przyczyny, rodziców ogarnia powszechna histeria powodując ich zwracanie się przeciwko własnym dzieciom. Carly Ryan (Anne Winters) i jej brat Josh (Zackary Arthur) muszą podjąć walkę o przetrwanie, by nie zostać zgładzonymi przez ludzi, którzy wydali ich na świat (Nicolas Cage i Selma Blair).Reżyserowany przez twórcę „Adrenaliny”, mający w obsadzie Nicolasa Cage’a (Bez twarzy, Lot skazańców), Selmę Blair (Hellboy, Szkoła uwodzenia) i Lance’a Hendriksona (Terminator, Obcy), MAMA I TATA  jest „jedną z najmroczniejszych czarnych komedii o przedmieściach” (Variety), dającą Cage’owi szansę na stworzenie jednej z najbardziej szalonych kreacji w karierze!;;;;;mama-i-tata-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Mom and Dad:1|Gatunek:Horror:2|Reżyseria:Taylor Brian:3|Obsada:Blair Selma:4|Obsada:Cage Nicolas:4|Scenariusz:Brian Taylor:5|Czas trwania [min]:82:6|Kraj produkcji:USA:7|Rok produkcji:2017:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Format obrazu:Widescreen:13|Format obrazu:2.401:13|Format obrazu:169:13|Dodatkowo na płycie:Spotkanie z reżyserem i wykonawcami :14|Region:2:15|;0;new;1;;;;;;;;;;;;;
659;1;Mamma Mia! Here We Go Again (BD);1017|1002|1000|1011|1012;40.64;1;29.74;0;;;;;demo_659;demo_659;;;;;;;;;;;;;1;;0;both;;;;Film;Dołącz do nas, śpiewaj i tańcz, a przy okazji odkryj, jak to się wszystko zaczęło!Dziesięć lat po premierze musicalu „Mamma Mia!”, dostajesz zaproszenie na magiczną grecką wyspę Kalokairi z całkowicie nowego musicalu opartego na piosenkach Abby. Sophie (Amanda Seyfried) oczekuje dziecka i podobnie jak jej matka Donna (Meryl Streep) będzie musiała podjąć ryzyko. Na ekran powraca oryginalna obsada pierwszego filmu oraz grupa nowych wykonawców z Lily James jako młodą Donną oraz Andy Garcią i nagrodzoną Oscarem ® Cher.;;;;;mamma-mia-here-we-go-again-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Mamma Mia! Here We Go Again:1|Gatunek:Komedia:2|Gatunek:Musical:2|Reżyseria:Ol Parker:3|Obsada:Lily James:4|Obsada:Seyfried Amanda:4|Scenariusz:Ol Parker:5|Muzyka:Anne Dudley:6|Czas trwania [min]:114:7|Kraj produkcji:USA:8|Rok produkcji:2018:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski Dolby Atmos:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Dźwięk:Rosyjski 5.1 Dolby Digital:13|Format obrazu:Widescreen:14|Format obrazu:2.401:14|Format obrazu:169:14|Region:All:16|;0;new;1;;;;;;;;;;;;;
324;1;Mamma Mia! Here We Go Again (DVD) + Książka;1009|1001|1000|1003|1004;16.25;1;11.89;0;;;;;demo_324;demo_324;;;;;;;;;;;;;1;;0;both;;;;Film;Dołącz do nas, śpiewaj i tańcz, a przy okazji odkryj, jak to się wszystko zaczęło!Dziesięć lat po premierze musicalu „Mamma Mia!”, dostajesz zaproszenie na magiczną grecką wyspę Kalokairi z całkowicie nowego musicalu opartego na piosenkach Abby. Sophie (Amanda Seyfried) oczekuje dziecka i podobnie jak jej matka Donna (Meryl Streep) będzie musiała podjąć ryzyko. Na ekran powraca oryginalna obsada pierwszego filmu oraz grupa nowych wykonawców z Lily James jako młodą Donną oraz Andy Garcią i nagrodzoną Oscarem ® Cher.;;;;;mamma-mia-here-we-go-again-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Mamma Mia! Here We Go Again:1|Gatunek:Komedia:2|Gatunek:Musical:2|Reżyseria:Ol Parker:3|Obsada:Lily James:4|Obsada:Seyfried Amanda:4|Scenariusz:Ol Parker:5|Muzyka:Anne Dudley:6|Czas trwania [min]:114:7|Kraj produkcji:USA:8|Rok produkcji:2018:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:Anamorficzny:14|Format obrazu:Widescreen:14|Format obrazu:2.401:14|Format obrazu:169:14|Dodatkowo na płycie:Usunięte oraz poszerzone piosenki i sceny z komentarzem reżysera i scenarzysty Ola Parkera Fabuła Mamma Mia! – spotkanie po latach Grając Donnę Spotkanie z Cher Kostiumy i Dynamitki:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
